agency_cd,site_no,START_DATE,Q_mean_cfs,QAQC
USGS,01073785,2012-02-05,17.7,A:e
USGS,01073785,2012-02-06,16.6,A:e
USGS,01073785,2012-02-07,15.5,A:e
USGS,01073785,2012-02-08,14.9,A:e
USGS,01073785,2012-02-09,14.2,A:e
USGS,01073785,2012-02-10,13.2,A:e
USGS,01073785,2012-02-11,13.9,A:e
USGS,01073785,2012-02-12,11.7,A:e
USGS,01073785,2012-02-13,10.3,A
USGS,01073785,2012-02-14,9.65,A
USGS,01073785,2012-02-15,10.0,A
USGS,01073785,2012-02-16,11.0,A
USGS,01073785,2012-02-17,15.0,A
USGS,01073785,2012-02-18,14.6,A
USGS,01073785,2012-02-19,14.5,A
USGS,01073785,2012-02-20,13.5,A
USGS,01073785,2012-02-21,12.0,A
USGS,01073785,2012-02-22,12.0,A
USGS,01073785,2012-02-23,13.5,A
USGS,01073785,2012-02-24,15.5,A
USGS,01073785,2012-02-25,58.4,A:e
USGS,01073785,2012-02-26,33.4,A:e
USGS,01073785,2012-02-27,28.3,A:e
USGS,01073785,2012-02-28,25.7,A
USGS,01073785,2012-02-29,22.9,A
USGS,01073785,2012-03-01,21.2,A
USGS,01073785,2012-03-02,20.3,A
USGS,01073785,2012-03-03,36.5,A:e
USGS,01073785,2012-03-04,54.6,A:e
USGS,01073785,2012-03-05,41.7,A:e
USGS,01073785,2012-03-06,40.8,A:e
USGS,01073785,2012-03-07,39.0,A:e
USGS,01073785,2012-03-08,71.0,A:e
USGS,01073785,2012-03-09,82.2,A:e
USGS,01073785,2012-03-10,54.9,A:e
USGS,01073785,2012-03-11,47.4,A:e
USGS,01073785,2012-03-12,49.1,A:e
USGS,01073785,2012-03-13,44.1,A:e
USGS,01073785,2012-03-14,43.4,A:e
USGS,01073785,2012-03-15,38.2,A:e
USGS,01073785,2012-03-16,34.9,A:e
USGS,01073785,2012-03-17,34.0,A:e
USGS,01073785,2012-03-18,29.1,A:e
USGS,01073785,2012-03-19,26.1,A:e
USGS,01073785,2012-03-20,25.4,A:e
USGS,01073785,2012-03-21,22.6,A:e
USGS,01073785,2012-03-22,19.6,A:e
USGS,01073785,2012-03-23,18.0,A:e
USGS,01073785,2012-03-24,14.9,A:e
USGS,01073785,2012-03-25,13.8,A:e
USGS,01073785,2012-03-26,13.9,A:e
USGS,01073785,2012-03-27,11.6,A:e
USGS,01073785,2012-03-28,10.9,A:e
USGS,01073785,2012-03-29,11.4,A:e
USGS,01073785,2012-03-30,10.9,A:e
USGS,01073785,2012-03-31,9.90,A:e
USGS,01073785,2012-04-01,8.22,A:e
USGS,01073785,2012-04-02,9.17,A
USGS,01073785,2012-04-03,8.04,A
USGS,01073785,2012-04-04,6.82,A
USGS,01073785,2012-04-05,5.34,A
USGS,01073785,2012-04-06,4.71,A
USGS,01073785,2012-04-07,4.54,A
USGS,01073785,2012-04-08,4.43,A
USGS,01073785,2012-04-09,4.29,A
USGS,01073785,2012-04-10,4.29,A
USGS,01073785,2012-04-11,3.80,A
USGS,01073785,2012-04-12,4.01,A
USGS,01073785,2012-04-13,7.47,A
USGS,01073785,2012-04-14,5.76,A
USGS,01073785,2012-04-15,4.86,A
USGS,01073785,2012-04-16,4.57,A
USGS,01073785,2012-04-17,4.30,A
USGS,01073785,2012-04-18,3.28,A
USGS,01073785,2012-04-19,2.36,A
USGS,01073785,2012-04-20,2.51,A
USGS,01073785,2012-04-21,2.88,A
USGS,01073785,2012-04-22,3.50,A
USGS,01073785,2012-04-23,155,A
USGS,01073785,2012-04-24,95.9,A
USGS,01073785,2012-04-25,68.9,A
USGS,01073785,2012-04-26,55.1,A
USGS,01073785,2012-04-27,47.7,A
USGS,01073785,2012-04-28,38.1,A
USGS,01073785,2012-04-29,29.9,A
USGS,01073785,2012-04-30,22.9,A
USGS,01073785,2012-05-01,24.4,A
USGS,01073785,2012-05-02,31.6,A
USGS,01073785,2012-05-03,22.8,A
USGS,01073785,2012-05-04,22.0,A
USGS,01073785,2012-05-05,22.9,A
USGS,01073785,2012-05-06,18.8,A
USGS,01073785,2012-05-07,15.3,A
USGS,01073785,2012-05-08,16.9,A
USGS,01073785,2012-05-09,31.4,A
USGS,01073785,2012-05-10,91.1,A
USGS,01073785,2012-05-11,63.3,A
USGS,01073785,2012-05-12,45.1,A
USGS,01073785,2012-05-13,35.6,A
USGS,01073785,2012-05-14,28.4,A
USGS,01073785,2012-05-15,24.2,A
USGS,01073785,2012-05-16,36.4,A
USGS,01073785,2012-05-17,26.3,A
USGS,01073785,2012-05-18,19.2,A
USGS,01073785,2012-05-19,15.6,A
USGS,01073785,2012-05-20,12.8,A
USGS,01073785,2012-05-21,11.0,A
USGS,01073785,2012-05-22,11.4,A
USGS,01073785,2012-05-23,20.7,A
USGS,01073785,2012-05-24,14.6,A
USGS,01073785,2012-05-25,12.2,A
USGS,01073785,2012-05-26,11.3,A
USGS,01073785,2012-05-27,9.65,A
USGS,01073785,2012-05-28,7.89,A
USGS,01073785,2012-05-29,5.95,A
USGS,01073785,2012-05-30,5.87,A
USGS,01073785,2012-05-31,5.41,A
USGS,01073785,2012-06-01,4.66,A
USGS,01073785,2012-06-02,24.2,A
USGS,01073785,2012-06-03,145,A
USGS,01073785,2012-06-04,94.4,A
USGS,01073785,2012-06-05,83.7,A
USGS,01073785,2012-06-06,67.2,A
USGS,01073785,2012-06-07,55.8,A
USGS,01073785,2012-06-08,45.6,A
USGS,01073785,2012-06-09,35.8,A
USGS,01073785,2012-06-10,26.6,A
USGS,01073785,2012-06-11,18.7,A
USGS,01073785,2012-06-12,13.6,A
USGS,01073785,2012-06-13,24.8,A
USGS,01073785,2012-06-14,29.9,A
USGS,01073785,2012-06-15,20.2,A
USGS,01073785,2012-06-16,16.6,A
USGS,01073785,2012-06-17,14.7,A
USGS,01073785,2012-06-18,11.8,A
USGS,01073785,2012-06-19,9.64,A
USGS,01073785,2012-06-20,7.70,A
USGS,01073785,2012-06-21,6.21,A
USGS,01073785,2012-06-22,5.41,A
USGS,01073785,2012-06-23,7.16,A
USGS,01073785,2012-06-24,5.51,A
USGS,01073785,2012-06-25,16.9,A
USGS,01073785,2012-06-26,30.5,A
USGS,01073785,2012-06-27,41.9,A
USGS,01073785,2012-06-28,23.9,A
USGS,01073785,2012-06-29,21.1,A
USGS,01073785,2012-06-30,18.6,A
USGS,01073785,2012-07-01,13.4,A
USGS,01073785,2012-07-02,9.27,A
USGS,01073785,2012-07-03,6.72,A
USGS,01073785,2012-07-04,5.69,A
USGS,01073785,2012-07-05,5.42,A
USGS,01073785,2012-07-06,4.76,A
USGS,01073785,2012-07-07,4.26,A
USGS,01073785,2012-07-08,3.62,A
USGS,01073785,2012-07-09,3.16,A
USGS,01073785,2012-07-10,2.76,A
USGS,01073785,2012-07-11,2.14,A
USGS,01073785,2012-07-12,1.36,A
USGS,01073785,2012-07-13,1.08,A
USGS,01073785,2012-07-14,1.05,A
USGS,01073785,2012-07-15,0.99,A
USGS,01073785,2012-07-16,0.97,A
USGS,01073785,2012-07-17,0.91,A
USGS,01073785,2012-07-18,0.84,A
USGS,01073785,2012-07-19,0.77,A
USGS,01073785,2012-07-20,0.69,A
USGS,01073785,2012-07-21,0.68,A
USGS,01073785,2012-07-22,0.60,A
USGS,01073785,2012-07-23,0.63,A
USGS,01073785,2012-07-24,0.62,A
USGS,01073785,2012-07-25,0.69,A
USGS,01073785,2012-07-26,0.60,A
USGS,01073785,2012-07-27,0.82,A
USGS,01073785,2012-07-28,0.92,A
USGS,01073785,2012-07-29,0.88,A
USGS,01073785,2012-07-30,0.87,A
USGS,01073785,2012-07-31,0.78,A
USGS,01073785,2012-08-01,1.63,A
USGS,01073785,2012-08-02,4.19,A
USGS,01073785,2012-08-03,1.88,A
USGS,01073785,2012-08-04,0.93,A
USGS,01073785,2012-08-05,0.74,A
USGS,01073785,2012-08-06,0.76,A
USGS,01073785,2012-08-07,0.69,A
USGS,01073785,2012-08-08,0.58,A
USGS,01073785,2012-08-09,0.52,A
USGS,01073785,2012-08-10,0.53,A
USGS,01073785,2012-08-11,2.08,A
USGS,01073785,2012-08-12,4.85,A
USGS,01073785,2012-08-13,4.64,A
USGS,01073785,2012-08-14,2.05,A
USGS,01073785,2012-08-15,1.16,A
USGS,01073785,2012-08-16,8.13,A
USGS,01073785,2012-08-17,5.33,A
USGS,01073785,2012-08-18,5.17,A
USGS,01073785,2012-08-19,4.20,A
USGS,01073785,2012-08-20,2.72,A
USGS,01073785,2012-08-21,1.70,A
USGS,01073785,2012-08-22,1.07,A
USGS,01073785,2012-08-23,0.91,A
USGS,01073785,2012-08-24,0.82,A
USGS,01073785,2012-08-25,0.73,A
USGS,01073785,2012-08-26,0.66,A
USGS,01073785,2012-08-27,0.61,A
USGS,01073785,2012-08-28,0.61,A
USGS,01073785,2012-08-29,0.60,A
USGS,01073785,2012-08-30,0.55,A
USGS,01073785,2012-08-31,0.49,A
USGS,01073785,2012-09-01,0.49,A
USGS,01073785,2012-09-02,0.49,A
USGS,01073785,2012-09-03,0.45,A
USGS,01073785,2012-09-04,0.48,A
USGS,01073785,2012-09-05,0.80,A
USGS,01073785,2012-09-06,0.94,A
USGS,01073785,2012-09-07,0.79,A
USGS,01073785,2012-09-08,0.77,A
USGS,01073785,2012-09-09,5.31,A
USGS,01073785,2012-09-10,4.87,A
USGS,01073785,2012-09-11,2.95,A
USGS,01073785,2012-09-12,1.50,A
USGS,01073785,2012-09-13,2.16,A
USGS,01073785,2012-09-14,0.76,A
USGS,01073785,2012-09-15,0.69,A
USGS,01073785,2012-09-16,0.60,A
USGS,01073785,2012-09-17,0.55,A
USGS,01073785,2012-09-18,0.51,A
USGS,01073785,2012-09-19,4.46,A
USGS,01073785,2012-09-20,4.13,A
USGS,01073785,2012-09-21,2.65,A:e
USGS,01073785,2012-09-22,1.96,A:e
USGS,01073785,2012-09-23,1.54,A:e
USGS,01073785,2012-09-24,1.27,A:e
USGS,01073785,2012-09-25,1.06,A:e
USGS,01073785,2012-09-26,1.00,A
USGS,01073785,2012-09-27,0.97,A
USGS,01073785,2012-09-28,1.28,A
USGS,01073785,2012-09-29,6.07,A
USGS,01073785,2012-09-30,4.82,A
USGS,01073785,2012-10-01,5.07,A
USGS,01073785,2012-10-02,3.60,A
USGS,01073785,2012-10-03,2.38,A
USGS,01073785,2012-10-04,3.06,A
USGS,01073785,2012-10-05,7.67,A
USGS,01073785,2012-10-06,9.35,A
USGS,01073785,2012-10-07,6.64,A
USGS,01073785,2012-10-08,6.10,A
USGS,01073785,2012-10-09,4.90,A
USGS,01073785,2012-10-10,4.07,A
USGS,01073785,2012-10-11,5.01,A
USGS,01073785,2012-10-12,4.17,A
USGS,01073785,2012-10-13,3.21,A
USGS,01073785,2012-10-14,4.35,A
USGS,01073785,2012-10-15,4.83,A
USGS,01073785,2012-10-16,4.74,A
USGS,01073785,2012-10-17,4.60,A
USGS,01073785,2012-10-18,4.43,A
USGS,01073785,2012-10-19,4.73,A
USGS,01073785,2012-10-20,16.5,A
USGS,01073785,2012-10-21,16.5,A
USGS,01073785,2012-10-22,10.6,A
USGS,01073785,2012-10-23,8.70,A
USGS,01073785,2012-10-24,7.41,A
USGS,01073785,2012-10-25,5.83,A
USGS,01073785,2012-10-26,4.95,A
USGS,01073785,2012-10-27,4.63,A
USGS,01073785,2012-10-28,4.66,A
USGS,01073785,2012-10-29,6.27,A
USGS,01073785,2012-10-30,32.4,A
USGS,01073785,2012-10-31,23.9,A
USGS,01073785,2012-11-01,16.1,A
USGS,01073785,2012-11-02,12.2,A
USGS,01073785,2012-11-03,14.9,A
USGS,01073785,2012-11-04,16.3,A
USGS,01073785,2012-11-05,12.5,A
USGS,01073785,2012-11-06,9.33,A
USGS,01073785,2012-11-07,7.04,A
USGS,01073785,2012-11-08,8.15,A
USGS,01073785,2012-11-09,13.5,A
USGS,01073785,2012-11-10,8.99,A
USGS,01073785,2012-11-11,6.98,A
USGS,01073785,2012-11-12,6.28,A
USGS,01073785,2012-11-13,6.35,A
USGS,01073785,2012-11-14,7.11,A
USGS,01073785,2012-11-15,5.84,A
USGS,01073785,2012-11-16,5.30,A
USGS,01073785,2012-11-17,4.99,A
USGS,01073785,2012-11-18,5.22,A
USGS,01073785,2012-11-19,4.95,A
USGS,01073785,2012-11-20,4.69,A
USGS,01073785,2012-11-21,4.53,A
USGS,01073785,2012-11-22,4.79,A
USGS,01073785,2012-11-23,4.50,A
USGS,01073785,2012-11-24,4.53,A
USGS,01073785,2012-11-25,4.30,A
USGS,01073785,2012-11-26,3.39,A
USGS,01073785,2012-11-27,3.29,A
USGS,01073785,2012-11-28,3.17,A
USGS,01073785,2012-11-29,3.30,A
USGS,01073785,2012-11-30,3.32,A
USGS,01073785,2012-12-01,3.35,A
USGS,01073785,2012-12-02,3.38,A
USGS,01073785,2012-12-03,4.43,A
USGS,01073785,2012-12-04,4.51,A
USGS,01073785,2012-12-05,4.55,A
USGS,01073785,2012-12-06,4.33,A
USGS,01073785,2012-12-07,4.04,A
USGS,01073785,2012-12-08,4.84,A
USGS,01073785,2012-12-09,5.92,A
USGS,01073785,2012-12-10,9.60,A
USGS,01073785,2012-12-11,17.8,A
USGS,01073785,2012-12-12,16.1,A
USGS,01073785,2012-12-13,11.1,A
USGS,01073785,2012-12-14,8.59,A
USGS,01073785,2012-12-15,7.02,A
USGS,01073785,2012-12-16,5.82,A
USGS,01073785,2012-12-17,5.33,A
USGS,01073785,2012-12-18,35.8,A:e
USGS,01073785,2012-12-19,75.0,A
USGS,01073785,2012-12-20,52.7,A
USGS,01073785,2012-12-21,60.7,A
USGS,01073785,2012-12-22,71.1,A
USGS,01073785,2012-12-23,46.9,A
USGS,01073785,2012-12-24,33.2,A:e
USGS,01073785,2012-12-25,26.1,A:e
USGS,01073785,2012-12-26,20.3,A:e
USGS,01073785,2012-12-27,17.7,A:e
USGS,01073785,2012-12-28,18.6,A:e
USGS,01073785,2012-12-29,18.2,A:e
USGS,01073785,2012-12-30,16.7,A:e
USGS,01073785,2012-12-31,18.3,A:e
USGS,01073785,2013-01-01,16.7,A:e
USGS,01073785,2013-01-02,15.3,A:e
USGS,01073785,2013-01-03,14.3,A:e
USGS,01073785,2013-01-04,13.0,A:e
USGS,01073785,2013-01-05,12.0,A:e
USGS,01073785,2013-01-06,11.4,A:e
USGS,01073785,2013-01-07,10.8,A:e
USGS,01073785,2013-01-08,10.4,A:e
USGS,01073785,2013-01-09,10.9,A
USGS,01073785,2013-01-10,11.1,A
USGS,01073785,2013-01-11,11.7,A
USGS,01073785,2013-01-12,16.7,A
USGS,01073785,2013-01-13,26.9,A
USGS,01073785,2013-01-14,33.3,A
USGS,01073785,2013-01-15,29.4,A
USGS,01073785,2013-01-16,26.4,A
USGS,01073785,2013-01-17,23.7,A
USGS,01073785,2013-01-18,20.0,A
USGS,01073785,2013-01-19,15.7,A
USGS,01073785,2013-01-20,16.7,A
USGS,01073785,2013-01-21,16.2,A
USGS,01073785,2013-01-22,11.5,A
USGS,01073785,2013-01-23,7.45,A
USGS,01073785,2013-01-24,5.10,A
USGS,01073785,2013-01-25,3.76,A
USGS,01073785,2013-01-26,3.27,A
USGS,01073785,2013-01-27,2.72,A
USGS,01073785,2013-01-28,2.58,A:e
USGS,01073785,2013-01-29,3.10,A:e
USGS,01073785,2013-01-30,4.21,A:e
USGS,01073785,2013-01-31,32.3,A
USGS,01073785,2013-02-01,20.7,A
USGS,01073785,2013-02-02,17.4,A
USGS,01073785,2013-02-03,11.7,A
USGS,01073785,2013-02-04,8.83,A
USGS,01073785,2013-02-05,6.01,A
USGS,01073785,2013-02-06,5.06,A
USGS,01073785,2013-02-07,4.47,A
USGS,01073785,2013-02-08,4.11,A
USGS,01073785,2013-02-09,3.64,A
USGS,01073785,2013-02-10,4.92,A
USGS,01073785,2013-02-11,5.00,A
USGS,01073785,2013-02-12,5.98,A
USGS,01073785,2013-02-13,6.35,A
USGS,01073785,2013-02-14,6.19,A
USGS,01073785,2013-02-15,6.54,A
USGS,01073785,2013-02-16,8.02,A
USGS,01073785,2013-02-17,8.03,A
USGS,01073785,2013-02-18,7.41,A
USGS,01073785,2013-02-19,7.57,A
USGS,01073785,2013-02-20,15.6,A
USGS,01073785,2013-02-21,15.6,A
USGS,01073785,2013-02-22,12.1,A
USGS,01073785,2013-02-23,11.0,A
USGS,01073785,2013-02-24,17.0,A
USGS,01073785,2013-02-25,21.8,A
USGS,01073785,2013-02-26,20.5,A
USGS,01073785,2013-02-27,22.7,A:e
USGS,01073785,2013-02-28,38.4,A:e
USGS,01073785,2013-03-01,42.8,A:e
USGS,01073785,2013-03-02,39.9,A:e
USGS,01073785,2013-03-03,37.3,A:e
USGS,01073785,2013-03-04,37.0,A:e
USGS,01073785,2013-03-05,35.8,A:e
USGS,01073785,2013-03-06,35.8,A:e
USGS,01073785,2013-03-07,37.7,A:e
USGS,01073785,2013-03-08,34.9,A:e
USGS,01073785,2013-03-09,34.3,A:e
USGS,01073785,2013-03-10,44.5,A
USGS,01073785,2013-03-11,48.9,A
USGS,01073785,2013-03-12,71.5,A
USGS,01073785,2013-03-13,133,A
USGS,01073785,2013-03-14,104,A
USGS,01073785,2013-03-15,73.0,A
USGS,01073785,2013-03-16,62.9,A
USGS,01073785,2013-03-17,50.2,A
USGS,01073785,2013-03-18,39.1,A
USGS,01073785,2013-03-19,33.1,A
USGS,01073785,2013-03-20,30.1,A
USGS,01073785,2013-03-21,28.2,A
USGS,01073785,2013-03-22,30.6,A
USGS,01073785,2013-03-23,31.7,A
USGS,01073785,2013-03-24,35.4,A
USGS,01073785,2013-03-25,44.6,A
USGS,01073785,2013-03-26,50.1,A
USGS,01073785,2013-03-27,52.6,A
USGS,01073785,2013-03-28,55.7,A
USGS,01073785,2013-03-29,51.9,A
USGS,01073785,2013-03-30,49.4,A
USGS,01073785,2013-03-31,42.8,A
USGS,01073785,2013-04-01,63.4,A
USGS,01073785,2013-04-02,49.9,A
USGS,01073785,2013-04-03,37.9,A
USGS,01073785,2013-04-04,32.1,A
USGS,01073785,2013-04-05,29.1,A
USGS,01073785,2013-04-06,24.8,A
USGS,01073785,2013-04-07,20.0,A
USGS,01073785,2013-04-08,18.8,A
USGS,01073785,2013-04-09,18.0,A
USGS,01073785,2013-04-10,21.7,A
USGS,01073785,2013-04-11,45.1,A
USGS,01073785,2013-04-12,34.8,A
USGS,01073785,2013-04-13,52.0,A
USGS,01073785,2013-04-14,36.3,A
USGS,01073785,2013-04-15,29.4,A
USGS,01073785,2013-04-16,27.1,A
USGS,01073785,2013-04-17,24.1,A
USGS,01073785,2013-04-18,22.9,A
USGS,01073785,2013-04-19,36.4,A
USGS,01073785,2013-04-20,38.3,A
USGS,01073785,2013-04-21,27.2,A
USGS,01073785,2013-04-22,18.4,A
USGS,01073785,2013-04-23,15.3,A
USGS,01073785,2013-04-24,16.4,A
USGS,01073785,2013-04-25,14.6,A
USGS,01073785,2013-04-26,11.2,A
USGS,01073785,2013-04-27,8.98,A
USGS,01073785,2013-04-28,7.87,A
USGS,01073785,2013-04-29,6.41,A
USGS,01073785,2013-04-30,5.96,A
USGS,01073785,2013-05-01,5.56,A
USGS,01073785,2013-05-02,5.28,A
USGS,01073785,2013-05-03,4.94,A
USGS,01073785,2013-05-04,9.60,A
USGS,01073785,2013-05-05,7.96,A
USGS,01073785,2013-05-06,5.81,A
USGS,01073785,2013-05-07,5.18,A
USGS,01073785,2013-05-08,4.60,A
USGS,01073785,2013-05-09,8.22,A
USGS,01073785,2013-05-10,14.0,A
USGS,01073785,2013-05-11,8.91,A
USGS,01073785,2013-05-12,8.32,A
USGS,01073785,2013-05-13,7.51,A
USGS,01073785,2013-05-14,5.93,A
USGS,01073785,2013-05-15,5.19,A
USGS,01073785,2013-05-16,4.79,A
USGS,01073785,2013-05-17,4.06,A
USGS,01073785,2013-05-18,4.28,A
USGS,01073785,2013-05-19,2.71,A
USGS,01073785,2013-05-20,2.58,A
USGS,01073785,2013-05-21,3.20,A
USGS,01073785,2013-05-22,25.7,A
USGS,01073785,2013-05-23,19.2,A
USGS,01073785,2013-05-24,33.2,A
USGS,01073785,2013-05-25,61.3,A
USGS,01073785,2013-05-26,73.2,A
USGS,01073785,2013-05-27,49.0,A
USGS,01073785,2013-05-28,35.6,A
USGS,01073785,2013-05-29,30.2,A
USGS,01073785,2013-05-30,29.1,A
USGS,01073785,2013-05-31,23.1,A
USGS,01073785,2013-06-01,17.0,A
USGS,01073785,2013-06-02,10.6,A
USGS,01073785,2013-06-03,7.02,A
USGS,01073785,2013-06-04,5.45,A
USGS,01073785,2013-06-05,3.53,A
USGS,01073785,2013-06-06,2.39,A
USGS,01073785,2013-06-07,4.30,A
USGS,01073785,2013-06-08,94.1,A
USGS,01073785,2013-06-09,52.2,A
USGS,01073785,2013-06-10,39.8,A
USGS,01073785,2013-06-11,89.8,A
USGS,01073785,2013-06-12,120,A
USGS,01073785,2013-06-13,74.1,A
USGS,01073785,2013-06-14,82.3,A
USGS,01073785,2013-06-15,66.5,A
USGS,01073785,2013-06-16,50.3,A
USGS,01073785,2013-06-17,43.3,A
USGS,01073785,2013-06-18,52.8,A
USGS,01073785,2013-06-19,32.8,A
USGS,01073785,2013-06-20,22.8,A
USGS,01073785,2013-06-21,17.0,A
USGS,01073785,2013-06-22,12.9,A
USGS,01073785,2013-06-23,10.5,A
USGS,01073785,2013-06-24,8.57,A
USGS,01073785,2013-06-25,9.44,A
USGS,01073785,2013-06-26,12.2,A
USGS,01073785,2013-06-27,19.4,A
USGS,01073785,2013-06-28,34.9,A
USGS,01073785,2013-06-29,32.6,A
USGS,01073785,2013-06-30,23.7,A
USGS,01073785,2013-07-01,34.9,A
USGS,01073785,2013-07-02,74.9,A
USGS,01073785,2013-07-03,48.0,A
USGS,01073785,2013-07-04,40.9,A
USGS,01073785,2013-07-05,34.8,A
USGS,01073785,2013-07-06,30.2,A
USGS,01073785,2013-07-07,24.0,A
USGS,01073785,2013-07-08,17.5,A
USGS,01073785,2013-07-09,12.1,A
USGS,01073785,2013-07-10,9.28,A
USGS,01073785,2013-07-11,9.75,A
USGS,01073785,2013-07-12,27.0,A
USGS,01073785,2013-07-13,13.8,A
USGS,01073785,2013-07-14,10.5,A
USGS,01073785,2013-07-15,8.29,A
USGS,01073785,2013-07-16,6.51,A
USGS,01073785,2013-07-17,5.48,A
USGS,01073785,2013-07-18,5.19,A
USGS,01073785,2013-07-19,5.00,A
USGS,01073785,2013-07-20,4.51,A
USGS,01073785,2013-07-21,3.81,A
USGS,01073785,2013-07-22,3.37,A
USGS,01073785,2013-07-23,10.2,A
USGS,01073785,2013-07-24,24.2,A
USGS,01073785,2013-07-25,16.3,A
USGS,01073785,2013-07-26,15.3,A
USGS,01073785,2013-07-27,12.6,A
USGS,01073785,2013-07-28,9.24,A
USGS,01073785,2013-07-29,7.50,A
USGS,01073785,2013-07-30,6.19,A
USGS,01073785,2013-07-31,5.14,A
USGS,01073785,2013-08-01,4.69,A
USGS,01073785,2013-08-02,6.47,A
USGS,01073785,2013-08-03,6.55,A
USGS,01073785,2013-08-04,4.94,A
USGS,01073785,2013-08-05,4.39,A
USGS,01073785,2013-08-06,3.70,A
USGS,01073785,2013-08-07,3.06,A
USGS,01073785,2013-08-08,2.88,A
USGS,01073785,2013-08-09,9.65,A
USGS,01073785,2013-08-10,36.3,A
USGS,01073785,2013-08-11,16.3,A
USGS,01073785,2013-08-12,13.5,A
USGS,01073785,2013-08-13,13.0,A
USGS,01073785,2013-08-14,9.99,A
USGS,01073785,2013-08-15,6.46,A
USGS,01073785,2013-08-16,4.94,A
USGS,01073785,2013-08-17,4.12,A
USGS,01073785,2013-08-18,4.15,A
USGS,01073785,2013-08-19,4.13,A
USGS,01073785,2013-08-20,4.21,A
USGS,01073785,2013-08-21,3.34,A
USGS,01073785,2013-08-22,2.66,A
USGS,01073785,2013-08-23,1.66,A
USGS,01073785,2013-08-24,1.06,A
USGS,01073785,2013-08-25,0.94,A
USGS,01073785,2013-08-26,0.88,A
USGS,01073785,2013-08-27,0.84,A
USGS,01073785,2013-08-28,0.78,A
USGS,01073785,2013-08-29,0.77,A
USGS,01073785,2013-08-30,0.78,A
USGS,01073785,2013-08-31,0.77,A
USGS,01073785,2013-09-01,1.84,A
USGS,01073785,2013-09-02,41.6,A
USGS,01073785,2013-09-03,45.6,A
USGS,01073785,2013-09-04,12.1,A
USGS,01073785,2013-09-05,6.28,A
USGS,01073785,2013-09-06,4.81,A
USGS,01073785,2013-09-07,4.27,A
USGS,01073785,2013-09-08,3.89,A
USGS,01073785,2013-09-09,2.72,A
USGS,01073785,2013-09-10,2.19,A
USGS,01073785,2013-09-11,2.85,A
USGS,01073785,2013-09-12,3.91,A
USGS,01073785,2013-09-13,62.7,A
USGS,01073785,2013-09-14,56.2,A
USGS,01073785,2013-09-15,18.8,A
USGS,01073785,2013-09-16,12.2,A
USGS,01073785,2013-09-17,18.2,A
USGS,01073785,2013-09-18,21.4,A
USGS,01073785,2013-09-19,15.1,A
USGS,01073785,2013-09-20,9.90,A
USGS,01073785,2013-09-21,6.65,A
USGS,01073785,2013-09-22,10.4,A
USGS,01073785,2013-09-23,9.20,A
USGS,01073785,2013-09-24,6.50,A
USGS,01073785,2013-09-25,4.83,A
USGS,01073785,2013-09-26,4.46,A
USGS,01073785,2013-09-27,5.45,A
USGS,01073785,2013-09-28,4.29,A
USGS,01073785,2013-09-29,3.45,A
USGS,01073785,2013-09-30,2.83,A
USGS,01073785,2013-10-01,2.23,A
USGS,01073785,2013-10-02,1.87,A
USGS,01073785,2013-10-03,1.44,A
USGS,01073785,2013-10-04,1.13,A
USGS,01073785,2013-10-05,1.11,A
USGS,01073785,2013-10-06,1.12,A
USGS,01073785,2013-10-07,3.77,A
USGS,01073785,2013-10-08,5.09,A
USGS,01073785,2013-10-09,2.33,A
USGS,01073785,2013-10-10,1.99,A
USGS,01073785,2013-10-11,1.83,A
USGS,01073785,2013-10-12,1.95,A
USGS,01073785,2013-10-13,1.65,A
USGS,01073785,2013-10-14,1.52,A
USGS,01073785,2013-10-15,1.45,A
USGS,01073785,2013-10-16,2.04,A
USGS,01073785,2013-10-17,2.30,A
USGS,01073785,2013-10-18,1.75,A
USGS,01073785,2013-10-19,1.37,A
USGS,01073785,2013-10-20,1.24,A
USGS,01073785,2013-10-21,1.15,A
USGS,01073785,2013-10-22,1.27,A
USGS,01073785,2013-10-23,1.26,A
USGS,01073785,2013-10-24,2.30,A
USGS,01073785,2013-10-25,2.53,A
USGS,01073785,2013-10-26,1.75,A
USGS,01073785,2013-10-27,1.57,A
USGS,01073785,2013-10-28,1.58,A
USGS,01073785,2013-10-29,2.05,A
USGS,01073785,2013-10-30,4.91,A
USGS,01073785,2013-10-31,7.09,A
USGS,01073785,2013-11-01,5.79,A
USGS,01073785,2013-11-02,5.86,A
USGS,01073785,2013-11-03,5.21,A
USGS,01073785,2013-11-04,4.46,A
USGS,01073785,2013-11-05,3.60,A
USGS,01073785,2013-11-06,2.90,A
USGS,01073785,2013-11-07,4.42,A:e
USGS,01073785,2013-11-08,4.63,A:e
USGS,01073785,2013-11-09,4.39,A
USGS,01073785,2013-11-10,4.51,A
USGS,01073785,2013-11-11,4.60,A
USGS,01073785,2013-11-12,4.46,A
USGS,01073785,2013-11-13,3.99,A
USGS,01073785,2013-11-14,4.12,A
USGS,01073785,2013-11-15,4.45,A
USGS,01073785,2013-11-16,4.26,A
USGS,01073785,2013-11-17,4.57,A
USGS,01073785,2013-11-18,5.71,A
USGS,01073785,2013-11-19,6.27,A
USGS,01073785,2013-11-20,6.43,A
USGS,01073785,2013-11-21,6.04,A
USGS,01073785,2013-11-22,6.00,A
USGS,01073785,2013-11-23,6.36,A
